,keywords,id,year,_realpage,_sentiment,_description,_place,_title,_publisher,_date
812,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0347,350,347,neutral,"
'' 93 — 802 ] Sprachscherze. 
[793.] Schnalle schnell die Schnallen an. 
335 
[794.] Schnelle Schüler schlittern schnell. 
[795.] Sechsundsechzig Schock sächsische Schuhzweckcn. 
[796.] Schnciderscher' schneid' scharf, scharf schneid' Schneidcrschcr'. 
[797.] Strickstrumpf strickend stemmt sich der Schäfer Strigelack auf seinen 
Stützstock. 
[798.] Unser alter Ofcntopfdcckel tröpfelt. 
[799.] Violct läßt recht nett, recht nett läßt violet. 
[800.] ■ Der Sperber sprach: „Was machst du, Wachtel?"" 
„Was fragst du, Sperber?"" sagt die Wachtel. 
[801.] Derjenige, der Denjenigen, der den Pfahl, auf welchem geschrieben 
stand, daß nichts ins Wasser geworfen werden soll, ins Wasser geworfen hat, 
""»zeigt, erhält zwei Thaler. 
Zaurrkrailt-Latein. 
[802.] Anlasser, siasinus, laollsam. 
(Aal aß er, s[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
813,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0081,90,81,neutral,"
212—214] Turnspiele und andere Körperbelustigungen. 6S 
dir auf dem Ladeplatz eine Stelle mit zunehmender Tiefe und möglichst klarem 
Wasser; gehe so weit hinein, daß dir letzteres bis an die Brust reicht, und wirf 
dann einen leicht erkennbaren Gegenstand vor dir auf den Grund. Du kannst 
hierzu ein Hühnerei, eine schwere Kugel von lebhafter Farbe oder dergl. be 
nutzen. Dann tauche unter und versuche das Ding vom Boden aufzuheben. 
Du wirst merken, daß du schon Anstrengungen zu machen hast, um dich bis 
zum Grunde zu bringen. Das Wasser widersteht dir und beginnt deinen Kor- 
[212.} per zu heben.Die Lage des Körpers im Wasser hangt ganz von 
der Haltung der Glieder ab. Bei falscher Haltung kommt der Kops möglicher 
weise zu unterst und die Füße zu oberst. Man stellt das Gleichgewicht be[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
814,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0255,260,255,neutral,"
243 
547—549] Der kleine Mechaniker und Physiker. 
er dir dabei vielleicht einen kleinen Versuch mit einem Stückchen Papier vvr. 
Er rollt ein Qnartblatt zu einer engen Röhre zusammen, die er an einem Ende 
ZUdrnckt. Unweit dieses Endes schneidet er ein erbsengroßes Loch in die Seite 
derRöhre, hält die letztere etwas schräg, das geschlossene Ende oben, und zündet 
das Papier am untern Ende an. Es brennt nur langsam und da cs dicht ge 
wickelt ist, ziemlich unvollständig ; dagegen entsteht viel Ranch, der in der Röhre 
hinaus zieht und auch aus dem Loche hervorkomint. Hält man an diesen Rauch 
einen brennenden Fidibus, so fängt er sofort Feuer und brennt mit eigcnthüm- 
licher, unten blauer Flamme, ohne daß das Papier dadurch in Brand geriethc. 
Es ist hierbei ein ähnlicher Vorgang wie be[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
815,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0310,310,310,neutral,"
298 ' Unterhaltende Beschäftigungen. [651 
geklopften Draht mit Papier hinten an die Figuren und hängt die letzter» damit 
an wagrechten Qucrdrähten auf, die an der Decke des Theaters hin gehe». 
Noch spaßhafter ist cs, wenn man solche Figuren erhalten kann, wie sic 
in den sogenannten Kaspcrtheatcrn (Marionetten- oder Puppentheatern) ge 
bräuchlich sind. Die Hand des Dirigenten wird in die Kleider der handelnden 
Puppe gesteckt, der Zeigefinger kommt in den hohlen Kopf, Daumen und Mittel 
finger in die Arme und die übrigen Finger in die Beine. Dergleichen Puppen 
theater waren schon bei den alten Griechen gebräuchlich, wie man sie als Volks 
belustigung auch bei den Chinesen und andern asiatischen Völkern sinder. Bei 
den Chinesen steht der Puppenspieler gewöhnlich auf einer kleinen Estr[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
816,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0193,200,193,neutral,"
181 
425] 
Belustigungen mit Licht und Schatten. 
verkleinerte Bild wird vom Spiegel wieder zurückgcstrahlt nach der Ocffnung 
droben. Diese ist mit einer matt geschliffenen Glasscheibe bedeckt und hier 
sicht man in ganz nied 
lichen Umrissen das 
ganze Bild der Dinge, 
auf die man eben die 
Linsengläser gestellt 
hat. Hast du etwa 
zum Geburtstag eine 
solche Camera obscura 
geschenkt erhalten, 
deren wohlfeilste frei 
lich fast zwei Thaler 
(1 '/a Thlr.) kostet — Jfig. 191. Line dunkle Anmnur im Durchschnitt.' 
man hat auch kostbare 
für Photographen, die über 100 Thaler kommen — so ersuche dein Schwester 
chen , dasi sic sich einmal durch dich in die dunkle Kammer transportiren läßt; 
laß sie nämlich auf einen Stuhl ins Helle Licht setzen und richte die Ocffnung 
des Kästchens gerade [...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
817,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0039,40,39,neutral,"
21 
77 79] Suche- und Rathcspiele. 
mir?"" Der Kapinkel nennt eine Anzahl Schritte, welche jener zu machen hat. 
Es bildet sich auf diese Weise allmälig annähernd ein Kreis. Ist Jeder 
postirt, so geht Kapinkel auf irgend Einen los, betastet dessen Kleider und 
läßt ihn piepen. Aus Beiden:, sowie aus der Entfernung, sucht er die Person 
zu errathen. Glückt ihm dies, so muß ihn dieselbe ablosen. 
Der blinde Marsch. 
[77.] Die ganze Spielgcscllschast thcilt sich in zwei Hälften. Auf dem Spiel 
plätze wird ein Baum, Pfahl oder dergl. als Ziel bezeichnet, nach welchem 
marschirt werden soll. Die eine Hälfte der Gesellschaft stellt sich auf, die 
Augen werden verbunden und aus ein gegebenes Zeichen marschirt Jeder dem 
vorhergesehcncn Ziele zu. Die Richtungen werden bald bedeutend abweichcn. 
S[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
818,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0243,250,243,neutral,"
231 
513, 514] Der kleine Mechaniker und Ph>)]lker. 
das andere Drahtende vor denselben cingestochen ist. Jetzt kannst du den Reiter 
keck an die Tischkante setzen und die wildesten Schwenkungen aussührcn lassen, 
die Bleikugel wird ihn stets am Fallen verhindern. 
Der linvcgliche Vogcl Strauß. 
[513.] Aus einem Stück Pappe, die mit weißem Papier überzogen ist, machst 
du den Rumpf und die Beine eines Vogel Strauß. Da die letzter» zu dünn 
sind, lassest du zwischen ihnen, so wie rechts und links von ihnen, etwas Pappe 
stehen und malst an diese Ge 
büsch oder Gras, denn der 
Vogel Strauß lebt nicht etwa da 
in der Wüste, wo nichts als 
Sand ist, sondern sucht gerade 
diejenigen Thälcr derselben ans, 
in denen ihm die Gebüsche, 
Gurkengcwächse und Gräser 
Nahrung bieten. Den Hals 
und den [...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
819,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0306,310,306,neutral,"
294 
Unterhaltende Beschäftigungen. [648 
denen Starken besitzt, leistet der Centruinbohrer mit seinen zahlreichen Einsatz- 
stückcn gute Dienste. Er wird mit einem Ende gegen die Brust gestemmt und 
sein beweglicher Thcil mit der Hand umgedreht. Winkelmaß und Lineal dienen 
zum Aufreißcn der Linien, letzteres geschieht entweder mit einem starken Blei 
stift oder mit einem Spitzbohrer. Beim Schneiden mit der Säge kommt cs 
weniger darauf an, daß stark aufgedrückt wird, als vielmehr darauf, daß man 
das Sägeblatt gleichmäßig in der vorgezeichnetcn Richtung hin und her zieht. 
Der angehende Holzkünstlcr hat die Finger der linken Hand dabei wohl ans dem 
Spiet zn lassen, so daß sie ja nicht mit dem Sägeblatt in Berührung kommen 
können, denn Sägewunden sind sehr schmerzhaft und heilen schwer[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
820,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0185,190,185,neutral,"
173 
41(j] Belustigungen mit Licht und Schatten. 
Mai. hat auch noch mehrfach andere interessante Vorrichtungen erdacht, 
die ähnliche Erscheinungen bieten, wie unsre einfache Wundcrschcibe. Sv läßt 
man zwei glcichgestaltete Zahnräder auf derselben Are mit gleicher Geschwin 
digkeit nach dm entgegengesetzten Richtungen umdrehen und das Auge bemerkt 
4% 180. PljkHllKirtoiKop unn fflnboscq. Sotbir- Fig. JSJ. ^Sjjfnnhistoshop tictt Lnbiriq. Sritk»- 
nnsidjt mit btn Btrjrnssrrttugsgliisirn. nnsidjt im Durchschnitt. 
dann statt der zwei umrollcnden Räder ein stillstchcndcs. Sind bei jenen die 
Zähne nach entgegengesetzten Richtungen schräg gestellt, so sicht man an dem 
scheinbar stillstchendcn Rad, diesem Trugbilde, die Zähne gerade. Läßt man 
zwei Scheiben in entgegengesetzter Richtung glei[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
821,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0214,220,214,neutral,"
Belustigungen mit Licht und Schallen. 
jniJi'J 
fij. rs»—rrs. Ijanllsdjatffti. ",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
822,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0351,360,351,neutral,"
92 * 
841 - 867 ] 
Scherzfrage», Räthsel und Charade». 
339 
[841.1 Wo fliegen die »leisten Vögel 
fl) in? 
[842.1 Warum macht der Hahn die 
Augen zu, wenn er kräht? 
[843.1 Giebt cs auch musikalische 
Stelzen? 
, [844.1 Äch muß hängen um mein 
Singen, 
Und kann dennoch lustig 
springen. 
[857-1 Auf welche Seite fällt der 
Hase, wenn er geschossen wird? 
/ [845-1 Welcher Sänger singt Alles' mdfien SM > cr? 
/ Dom Blatte? 
. [858-1 Wann läuft der Hase über die 
! [846-1 Welcher Vogel hat keine Fe 
ldern und kommt nie auf einen grünen 
/Zweig? 
/ [847-1 Welcher Hals kann fliegen? 
/ [848-1 Es nistet ans dem Dache, hat 
lange rothe Beine, weiße Flügel, gel 
ben Schnabel und legt Eier. 
[849-1 Welche Enten trinken gern 
. Vier? 
[850-1 Wenn fangen die jungen En- 
/ len an zu schwimmen? 
[851-[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
823,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0078,80,78,neutral,"
66 
Turnspiele und andere Körperbelustigunge». [201—208 
tcn Winkel bilden. Die Waden berühren sich leise, die Beine werden gerade 
gestreckt, der Oberleib wird aus den Hüften herausgehoben. Die Schultern 
werden gleichmäßig heruntergelassen, die Schulterblätter so weit als möglich 
zurückgcbogen, so daß die Brust frei herauskommt. Der Körper ruht vorzugs 
weise auf den Ballen der großen Zehe. 
Der Offizier kommandirt: „Auf den Fußspitzen aufrichten!"" Alle heben 
sich langsam auf den Fußspitzen in die Höhe. Auf das Kommando „Nieder!"" 
lassen sich Alle langsam wieder nieder. Dieses Ererzitium wird oft wiederholt. 
[201.] Bei dem Befehl: „Biegt nieder!"" beugen sich Alle mit steifem Knie so 
weit nach vorn nieder, daß sic mit den Fingerspitzen die Fußspitzen berühren. 
[202.] Um die Arme gel[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
824,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0097,100,97,neutral,"
85 
263, 204] Ballspiele. 
Bernhard muß ihn so rasch als möglich zu fassen suchen. Sobald er ihn 
in der Hand hat, ruft er: „Stand!"" („Steht Alle!""— „Stand»!"" In der 
Schweiz ist cs gebräuchlich, zu rufen: „Vigoli!"") So lange Bernhard den 
Ball noch nicht in der Hand hat, darf jeder Mitspielende laufen; sobald aber 
der Ruf „Stand!"" erschallt, muß Jeder wie angewurzelt stehen bleiben. Sicht 
Bernhard, daß Einer noch einen Schritt weiter thut, so kann er »erlangen, 
baß dieser wieder zurückgcthan wird. Er wählt sich nun den ihm am nächsten 
stehenden Christian als Ziel und wirft diesen mit dem Balle. In manchen 
Gegenden gilt es bei den Knaben als Gesetz, daß der alsZiclDiencndc sich nicht 
bewegen darf; in andern dagegen ist es erlaubt, durch Körperbiegungen dem 
Wurfe auszuweichen, ohne [...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
825,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0280,280,280,neutral,"
268 
Belustigungen aus der höher» Magie. (600—602 
Tuch ist gefaltet, man ersucht einen der Anwesenden, sich durch Darauffühlen 
Henau zu überzeugen, das; das Geld nach dort liege, nimmt dann einen Teller, 
Becher oder andres Geschirr, halt cs unter den Tisch und befiehlt dein Geld im 
Tuche, nach Zählen in das Gefäß zu marschircn. Sobald man drei zählt, läßt 
man die in der Hand verborgene Münze hincinklirrcn. Jetzt zeigt man das 
Geschirr mit dem darinlicgendcn Geldstück vor, gleichzeitig faßt man mit der 
andern Hand das Tuch und schüttelt cs aus, um zu zeigen, daß cs leer sei. 
Man kann das fragliche Geldstück sogar besonders zeichnen lassen, so daß cs 
der Eigenthümer genau als dasselbe wieder erkennt. 
Hoch nie dagewesen. 
[000.] „Ach,"" sagt Fritz, „das Stück ist ja ganz ähnlich wie[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
826,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0146,150,146,neutral,"
134 
Kreisel und Schnurren. 
[ 36(1 
In gleicher Weise schneidet man zwischen der dritten und vierten Linie 5 Locher, 
zwischen der fünften und sechsten 6 Löcher und zwischen der siebenten und 
achten 8 Löcher. Aus harter Pappe wer 
den zwei Scheiben gemacht, jede von 3 Zoll 
ini Durchmesser, und in der Mitte derselben 
ein plattes rundes Stäbchen von 4 bis 6 
Linien Dicke und 6 Zoll Länge, das an 
einem Ende stumpf zugcspitzt ist. Beide 
Scheiben werden so weit auseinander ge 
stellt, als der durchlöcherte Streifen breit 
ist. Zuerst wird die eine am Stabe be 
festigt und der Streifen an dieselbe ge 
leimt, so daß er einen hohlen Cylindcr 
bildet. Den Jnncnraum streicht man wie 
derholt mit Leim aus, so daß eine glän 
zende Fläche entsteht; dann erst befestigt 
man auch die Scheibe am an[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
827,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864",PPN74602598X_PHYS_0003,10,3,,Keine OCR-Ergebnisse vorhaben.,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
828,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0238,240,238,neutral,"
226 
Wasserkünste. 
[503, 504 
und füllst starke Seifensiederlauge hinein, so daß dieselbe durch das Rohr auf 
den Grund des Glases gelangt, so werden sich Wasser und Lauge von»ciuander 
gesondert halten; die schwerere Lauge wird 
den untern Thcil des Gefäßes einnehmen, das 
Wasser den oberen. Das Ei wird auf der 
Lauge schwimmen und dadurch in die Mitte 
des Glases gcrathen. 
•fünferlei flitfTtghcitcit in demselben 
Glase. 
[503.] Will man fünferlei Flüssigkeiten in 
dasselbe Glas füllen, so thut man zu unterst 
etwas Quecksilber, auf dieses eine Lösung 
von Zinkvitriol, die wasserhell aussieht, dann 
eine Lösung von blauem Kupfervitriol, dann 
Wasser und zuoberst Alkohol, den mau etwa 
mit etwas Karmin roth färben kann. 
Jfig. SSt tt. 2$$. <£in <ki mitten im iblasr. 
lüettennünndjen. 
[[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
829,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0111,120,111,neutral,"
2SS], 
Ballspiele. 
9» 
[288.] Beim doppelten Thorball gehören zn jeder der beiden Parteien elf 
Personen. Die eine Partei , welche durch's Loos die Vcrthcidigung der 
bcschicdcn erhalten hat, läßt zunächst nur zwei ihrer Leute sich 
gen; je Einer davon stellt sich neben einem Thorc auf. Die elf der 
Partei Angehörigen vertheilen sich 
in der Weise auf verschiedene, genau 
bestimmte Plätze, wie cS die Abbil 
dung (S. 97) zeigt. Ihre Aufgabe 
ist cö hauptsächlich, den Ball, sobald 
derselbe geschlagen worden, entweder 
zu fangen oder anfzuhaltcn. Ein 
Spieler hat das Werfen des Balles 
zu besorgen und zwar wirft der 
selbe vier oder sechs Bälle nachein 
ander. Er steht nahe dem einen 
Stabthore und zielt nach dem gegcn- 
ubcrstchcndcn. Glückt cs ihm, das 
selbe mit einem Balle umzuwerfen, [...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
830,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0054,60,54,neutral,"
42 
Hüpfe- und Sprungspiele. 
[124 
kreuzest droben die Füße, wie cs auf der vorstehenden Abbildung (Fig. 31) 
zu sehen ist. Du steckst die Beine zwischen den Armen während des Sprunges 
durch und kommst auf der entgegengesetzten Seite wieder zur Erde nieder. 
[124.] Nimm einen kurzen Anlauf, fasse die Sattelränder wie gewöhnlich 
mit beiden Händen, mit jeder Hand einen, hebe den Körper hoch und schwinge 
dich mit gestreckten Beinen frei über das Roß hinweg, so daß du auf der ent 
gegengesetzten Seite wieder zur Erde kommst. Die Kniee werden dabei hübsch 
gerade gehalten. — Setze dich rittlings auf das Pferd hinter den Sattel, 
fasse den hintern Sattelrand mit beiden Händen, hebe dich empor und springe 
über das Schwänzende des Pferdes herab. 
Fig. 32. Sprnog mit gfkrtnjtfn Jnssm. 
Jfijj.[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
831,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0107,110,107,neutral,"
235] 
Ballspiele. 
95 
Fig. 115. Deutscher Lautball. 
Laufvall. 
f28ü.j Sobald mehr als vier Spieler sich zum Ballschlagen vereinigen, kann 
der Laufball ausgeführt werden. Er gleicht im Wesentlichen ganz dem Vicr- 
ball; die Abweichungen, welche er zeigt, sind nur durch die größere Spicler- 
zahl herbeigeführt. So wird außer dem einen Laufinal noch ein zweites äußer 
stes gesetzt, das noch einmal so weit entfernt ist. Ein Knabe wird an demselben 
Postirt, ein Zweiter steht am Mtttelmal und der Dritte ist Einschenkcr; die 
klebrigen sind Schläger. Derjenige, ivelcher am Schlagen ist, darf nur einmal 
nach dem Balle schlagen, ist aber nicht verpflichtet, sofort nach dem äußern 
Ziele zu laufen, so lauge noch ein nachfolgender Schläger vorhanden ist. 
Einige Schritte vor dein Schlagmalc ist[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
832,"PPN74602598X,Leipzig,Illustrirtes Spielbuch für Knaben,Spamer (Verlag),1864,neutral (Sentiment)",PPN74602598X_PHYS_0042,50,42,neutral,"
30 
Hüpf- und Sprung-Spiele. 
84 
die Hüften gestützt. Bei dem französischen 
englischen Dir. 7 Freiplätze, in denen der 
(f&\ 
schottisch, 
11 
10 
10 
11 
9 
8 
\ »/ 
\ 7 / 
/ 
V 
yQ 
/»\ 
> 
2 
2 
3 
z 
J 
1 
X 
englisch, französisch, 
Fjg. tb. ^JnrnbiESfjnpftn. 
Spiele sind Dir. 4 und 8, bei dem 
Spieler mit beiden Füßen austrctcn 
und ausruhen darf. Die letzte 
Nummer ist stets das Paradies 
und gilt in den deutschen Spie 
len als Ruheplatz. 
Mitunter wird cs beim Be 
ginn des Spieles festgesetzt, daß 
mit dem linken Fuße hinein und 
mit dein rechten hcrausgchüpft 
wird. Bei einer andern Art des 
Spieles gilt es als Aufgabe, den 
Stein bei l cinzuwcrfcn und ihn 
hüpfend nach dem Paradiese zu 
stoßen. Sobald der Spieler 
abtretcn und sein Kamerad kommt an 
deutsch. 
irgend einen Fehle[...]",Leipzig,Illustrirtes Spielbuch für Knaben,Spamer,1864
